,area,title,community,position,tax,total_price,unit_price,hourseType,hourseSize,direction,fitment
14131,龙岗区,欧意轩花园标准五房，自住装修，满五唯一，税低,欧意轩花园,龙岗中心城,房本满五年,370.0,27606.0,5室2厅,134.03,东南,简装
14132,龙岗区,招商依山郡  精装五房 朝南厅正出阳台 看花园,招商依山郡,龙岗中心城,房本满五年,880.0,42375.0,5室2厅,207.67,南,简装
14133,龙岗区,可园一期 南向三房改好五房 装修温馨 大客厅大阳台,佳兆业可园一期,布吉关,房本满五年,570.0,60716.0,5室2厅,93.88,东南,精装
14134,龙岗区,坂银隧道首站 万科五园精装叠墅三楼 五年红本,万科第五园三期,坂田,房本满五年,1200.0,71416.0,5室2厅,168.03,南,精装
14135,龙岗区,星河时代 精装中叠 环境舒适 龙岗少有,星河时代,大运新城,,1620.0,74955.0,5室2厅,216.13,南 北,精装
14136,龙岗区,复式精装4房 高楼层东南向 交通便利 看花园,百合盛世,龙岗中心城,,386.0,43177.0,4室1厅,89.4,西,精装
14137,龙岗区,南联地铁口 次新小区 顶楼复式 实得192平米,远洋新干线一期,龙岗中心城,房本满五年,520.0,59024.0,5室1厅,88.1,西南,简装
14138,龙岗区,万科第五园极好别墅  朝南位置安静,万科第五园七期,坂田,房本满五年,3000.0,124142.0,5室3厅,241.66,南,毛坯
14139,龙岗区,万科第五园极好别墅  朝南  位置安静,万科第五园七期,坂田,房本满五年,3400.0,140694.0,5室3厅,241.66,南,毛坯
14140,龙岗区,海航城南联地铁口 南北通大五房 毛坯原始格局,深圳海航城,龙岗双龙,,530.0,38456.0,5室2厅,137.82,东南,毛坯
14141,龙岗区,大运新城 大社区 大阳台 满五年 红本在手 急售急售,中海康城国际一期,大运新城,房本满五年,680.0,40161.0,4室2厅,169.32,东南,精装
14142,龙岗区,万科璞悦山 一本证4房 朝南向 高楼层 业主自住保养好,万科第五园七期,坂田,房本满五年,1150.0,65543.0,4室2厅,175.46,南,精装
14143,龙岗区,朝南大四房 满五红本带小花园 看房提前约,佳兆业可园六期,布吉关,房本满五年,650.0,47102.0,5室2厅,138.0,南,简装
14144,龙岗区,龙光地产，正规复式4房。精装修朝南。,君悦龙庭,龙岗中心城,房本满五年,520.0,55592.0,4室1厅,93.54,南,精装
14145,龙岗区,布吉 桂芳园五期 大社区  顶层大复式 精装修 东南朝向,桂芳园五期,布吉大芬,,660.0,42300.0,5室2厅,156.03,东南,精装
14146,龙岗区,宝能悦澜山精装单证4房，可拎包入住！,宝能悦澜山花园,龙岗中心城,,540.0,46119.0,4室2厅,117.09,南,精装
14147,龙岗区,悦峰南北通大三房  主卧带衣帽间   业主自住装修好,佳兆业悦峰2期,坂田,房本满五年,600.0,67705.0,3室2厅,88.62,南 北,精装
14148,龙岗区,此房满五年，唯一，万科统一精装修，变现诚心出售,万科第五园八期,坂田,房本满五年,480.0,53988.0,3室2厅,88.91,东南,精装
14149,龙岗区,信义嘉御山5期 4室2厅 720万,信义嘉御山5期,坂田,,720.0,81009.0,4室2厅,88.88,东南,精装
14150,龙岗区,万科城三期电梯房高层， 朝向东南看花园，采光好,万科城三期,坂田,房本满五年,600.0,50143.0,4室2厅,119.66,东南,精装
14151,龙岗区,润创兴时代公寓 2房 拎包入住 地铁口 总价低,润创兴时代公寓,坂田,房本满五年,185.0,36685.0,2室1厅,50.43,南,精装
14152,龙岗区,保利上城一房一厅 ，采光好中搞层,保利上城,龙岗中心城,房本满五年,170.0,31593.0,1室1厅,53.81,西北,精装
14153,龙岗区,地铁口物业，总价低，缤纷世纪大单间,缤纷世纪,龙岗中心城,,74.0,22103.0,1室0厅,33.48,南,简装
14154,龙岗区,万科品牌公寓 首付5成 通燃气 总价低,万科时代广场,龙岗中心城,,230.0,33974.0,2室1厅,67.7,西北,精装
14155,龙岗区,此房是精装修1+1房，户型很方正，采光好，紧挨地铁口,金地龙城中央一期,龙岗中心城,,130.0,30219.0,2室1厅,43.02,南,精装
14156,龙岗区,万科物业 万科装修 标准两房   通天然气,万科时代广场,龙岗中心城,,260.0,37578.0,2室2厅,69.19,东南,精装
14157,龙岗区,龙岗中，心城，天集雅苑，五房两厅两卫，户型方正,天集雅苑,龙岗中心城,房本满五年,520.0,36379.0,5室2厅,142.94,南,毛坯
14158,龙岗区,东方明珠城标准三房户型方正通风采光好，方便看房,东方明珠城,龙岗中心城,房本满五年,365.0,33613.0,3室2厅,108.59,东南,精装
14159,龙岗区,鸿进花园 标准1房  满5年 地铁接驳 诚心卖,鸿进花园,龙岗中心城,房本满五年,160.0,29823.0,1室1厅,53.65,东,简装
14160,龙岗区,振业天峦 正三房 居住安静 适宜居家,振业天峦,龙岗宝荷,房本满五年,325.0,36521.0,3室2厅,88.99,西南,毛坯
14161,龙岗区,恒裕嘉城 高品质式半围合式社区  南北通四房 大阳台,恒裕嘉城,坪地,,320.0,35779.0,4室2厅,89.44,东南,毛坯
14162,龙岗区,此房满二年 户型方正 得房率高 实用四房 小区管理好,恒裕嘉城,坪地,,320.0,35779.0,4室2厅,89.44,东南,毛坯
14163,龙岗区,大运新城 欧式装修3房 看花园 南北通 保养好,中海康城国际一期,大运新城,,345.0,40005.0,3室1厅,86.24,西南,精装
14164,龙岗区,此房满五年红本在手，税费少！*四房，三代同堂！,丽湖花园三期,布吉水径,房本满五年,360.0,33436.0,3室1厅,107.67,东,精装
14165,龙岗区,麟恒广场 样板间装修 视觉效果好 满两年 东南朝向,麟恒中心广场一期,横岗,房本满五年,400.0,47015.0,3室1厅,85.08,东南,精装
14166,龙岗区,茵悦之生顶楼复式 背靠天籁湖 环湖绿道 门口公交,茵悦之生花园三期,布吉水径,房本满五年,476.0,66639.0,2室1厅,71.43,东南,精装
14167,龙岗区,地铁口 万科物业 万科精装三房,万科天誉,龙岗中心城,房本满五年,455.0,52614.0,3室2厅,86.48,东南,简装
14168,龙岗区,恒大国香山精装3+1房，半山脚下，安静舒适,恒大国香山,布吉南岭,房本满五年,460.0,52698.0,3室1厅,87.29,南 北,精装
14169,龙岗区,阅山华府 精装四房 南北通透，正规四房，小区环境好,阅山华府,龙岗中心城,房本满五年,560.0,37913.0,4室2厅,147.71,南 北,精装
14170,龙岗区,信义五期大四房，大客厅大阳台，有入户，红本在手。,信义假日名城五期B山翠居,布吉关,,630.0,49890.0,4室2厅,126.28,南 北,精装
14171,龙岗区,半岛苑正规四房户型，格局方正，客厅出阳台,半岛苑,布吉石芽岭,房本满五年,372.0,33023.0,4室2厅,112.65,南,简装
14172,龙岗区,南联地铁口，标准两房户型，诚心出售,鹏达摩尔城,龙岗双龙,,270.0,33012.0,2室2厅,81.79,南,精装
14173,龙岗区,可园四期 西南向三房两卫 看花园安静 格局方正,佳兆业可园四期,布吉关,房本满五年,500.0,46391.0,3室2厅,107.78,西南,简装
14174,龙岗区,桂芳园高层两房 临地铁 270万 刚需上车盘,桂芳园四期,布吉大芬,,262.0,43624.0,2室1厅,60.06,西北,精装
14175,龙岗区,大运新城 荷坳地铁 水晶之城 大阳台 刚需过渡 东南向,水晶之城,横岗,,163.0,47384.0,2室1厅,34.4,东南,精装
14176,龙岗区,横岗六约地铁 三房两卫 业主诚心卖,锦荟PARK,横岗,,350.0,39037.0,3室1厅,89.66,北,毛坯
14177,龙岗区,家和盛世花园二期 4室1厅 530万,家和盛世花园二期,龙岗中心城,,530.0,60745.0,4室1厅,87.25,南,精装
14178,龙岗区,中骏四季阳光二期 通透户型 标准大三房 高楼层,中骏四季阳光二期,坪地,房本满五年,330.0,31280.0,3室2厅,105.5,东南,毛坯
14179,龙岗区,满两年，正规大四房，看公园小区安静，配套成熟,锦龙名苑,龙岗双龙,,415.0,33129.0,4室2厅,125.27,东南,精装
14180,龙岗区,东南向一房，*两房  ，满2，税费少,振业峦山谷,龙岗宝荷,,195.0,32901.0,1室1厅,59.27,东南,精装
14181,龙岗区,新小区  近地铁  环境好 大型配套,金地龙城中央二期,龙岗中心城,,400.0,44839.0,3室2厅,89.21,东南,简装
14182,龙岗区,中海怡翠四期 满5年 精装修3房 实用户型 安静舒适,中海怡翠山庄四期,布吉水径,房本满五年,400.0,44763.0,3室2厅,89.36,北,简装
14183,龙岗区,万科清林径 精装4房 看房方便 业主人很好 拎包入住,万科清林径,龙岗中心城,房本满五年,400.0,30770.0,4室2厅,130.0,东南,精装
14184,龙岗区,龙岗中 心城 悦城花园 朝南四房 采光很好,中央悦城,龙岗中心城,房本满五年,420.0,32415.0,4室1厅,129.57,南 北,精装
14185,龙岗区,振业峦山谷  复式 四房 税少 业主诚心出售,振业峦山谷,龙岗宝荷,房本满五年,390.0,44700.0,4室2厅,87.25,东南 南,精装
14186,龙岗区,龙岗地铁口物业  户型方正  精装大三房,远洋新干线二期,龙岗中心城,,330.0,38975.0,3室2厅,84.67,东南,精装
14187,龙岗区,坐北朝南.精装修.业主诚心卖.,嘉亿爵悦,大运新城,,365.0,45757.0,3室2厅,79.77,东南,精装
14188,龙岗区,佳兆业可园四期 5室2厅 690万,佳兆业可园四期,布吉关,,690.0,72510.0,5室2厅,95.16,北,精装
14189,龙岗区,六约地铁口 红本在手 东南朝向户型方正看花园精装三房,瑞泽佳园,横岗,,363.0,40500.0,3室1厅,89.63,东南,精装
14190,龙岗区,荷坳地铁口 满二 良心业主诚心卖 中层 通风采光俱佳,森雅谷润筑园,大运新城,,127.0,34643.0,1室0厅,36.66,西北,精装
14191,龙岗区,毛坯 通风采光充足 配套齐 大两房,万象天成,龙岗中心城,房本满五年,360.0,39105.0,2室1厅,92.06,南,毛坯
14192,龙岗区,龙岗中 心城  新龙岗花园  标准4房1厅   业主诚心出售,新龙岗花园,龙岗中心城,,343.0,30419.0,4室1厅,112.76,南,毛坯
14193,龙岗区,业主诚心出售，地铁口，三馆一城，万科里，配套好,金地龙城中央一期,龙岗中心城,,520.0,42915.0,4室2厅,121.17,西北,毛坯
14194,龙岗区,精装四房  少有放盘  看房方便,恒地悦山湖花园,横岗,,400.0,44823.0,4室2厅,89.24,东北,精装
14195,龙岗区,百合盛世 高拓四房 满五年 东南朝向,百合盛世,龙岗中心城,房本满五年,468.0,37440.0,4室2厅,125.0,东南,精装
14196,龙岗区,金地名峰 4室1厅 325万,金地名峰,龙岗宝荷,房本满五年,325.0,36886.0,4室1厅,88.11,北,精装
14197,龙岗区,花园位置 南北通透 采光好 户型好 税费少可自行赎楼,中海怡翠山庄三期,布吉水径,,375.0,40185.0,3室2厅,93.32,南 北,简装
14198,龙岗区,金地名峰 满二精装修 看房方便,金地名峰,龙岗宝荷,,360.0,40301.0,4室2厅,89.33,东南,精装
14199,龙岗区,采光好边套东南向  大阳台 大运新城,阳光天健城,大运新城,,368.0,79948.0,1室1厅,46.03,东南,简装
14200,龙岗区,佳兆业水岸新都，二房，诚信出售,佳兆业水岸新都,龙岗双龙,,230.0,28396.0,2室1厅,81.0,南,精装
14201,龙岗区,大四房 朝南看花园 安静 装修 诚心出售,深业紫麟山花园,龙岗中心城,,550.0,38867.0,4室2厅,141.51,东南,精装
14202,龙岗区,新龙岗花园 南北通 满两年 无欠款,新龙岗花园,龙岗中心城,,363.5,33001.0,4室2厅,110.15,南,精装
14203,龙岗区,学府道 精装大四房单本 朝南看花园 采光好,学府道花园,龙岗中心城,房本满五年,700.0,57618.0,4室2厅,121.49,南 西南,精装
14204,龙岗区,远洋新干线二期，地铁口物业，今天9月份满二年。,远洋新干线二期,龙岗中心城,,380.0,43217.0,3室2厅,87.93,东北,毛坯
14205,龙岗区,龙岗复式金地名峰红本精装修4房通透采光朝南看花园,金地名峰,龙岗宝荷,房本满五年,360.0,40049.0,4室2厅,89.89,东南,精装
14206,龙岗区,地铁口精装三房 价格可谈 业主诚心出售,联美新天地,布吉南岭,,410.0,49368.0,3室1厅,83.05,南,精装
14207,龙岗区,木棉湾地铁口正规三房  满五年,布吉中心花园,布吉街,房本满五年,355.0,42885.0,3室2厅,82.78,西南,简装
14208,龙岗区,小区王楼 阔绰四房 视野无挡 大方舒适 王的风范,恒地悦山湖花园,横岗,,600.0,41693.0,4室2厅,143.91,东南,毛坯
14209,龙岗区,此房满两年，装修保养很好，业主诚心出售,中海康城国际一期,大运新城,房本满五年,370.0,42046.0,3室1厅,88.0,西南,精装
14210,龙岗区,大运新城 启迪协信 精装大三房 拎包入住,启迪协信科技园,大运新城,,370.0,39530.0,3室2厅,93.6,东南,精装
14211,龙岗区,坤祥花语馨四房两厅 房子户型方正，采光好，环境好,坤祥花语馨,布吉街,,498.0,45171.0,4室2厅,110.25,东南,精装
14212,龙岗区,中海怡翠90平大三房 环境优雅 值得考虑,中海怡翠山庄一期,布吉水径,房本满五年,340.0,37707.0,3室1厅,90.17,东南,精装
14213,龙岗区,万科清林径三期。三房两厅两卫，满两年，诚心出售！,万科清林径,龙岗中心城,,310.0,35514.0,3室2厅,87.29,南,简装
14214,龙岗区,南联地铁口  楼梯小高层  大花园  绿化好,鹏达花园,龙岗双龙,,280.0,25223.0,3室2厅,111.01,东南,精装
14215,龙岗区,满五唯一  少税 朝南向 户型方正,丽湖花园二期,布吉水径,房本满五年,235.0,41483.0,2室1厅,56.65,南,简装
14216,龙岗区,带80平大平台前后都有正五房采光通风良好,怡龙枫景园,龙岗双龙,,560.0,39142.0,5室2厅,143.07,南,毛坯
14217,龙岗区,大世纪花园 电梯三房 天虹 木棉湾 布吉 BTO,大世纪花园,布吉街,,370.0,41818.0,3室2厅,88.48,南,简装
14218,龙岗区,满五唯一   红本在手   看房方便,盛龙花园,龙岗中心城,房本满五年,285.0,30996.0,3室2厅,91.95,南,精装
14219,龙岗区,阳光花园满五年，三房二厅二卫，采光好,阳光花园,布吉街,房本满五年,420.0,43398.0,3室2厅,96.78,南 北,精装
14220,龙岗区,大运新城 顶层复式 安静视野好,中海康城花园二期,大运新城,房本满五年,900.0,44728.0,5室1厅,201.22,西南,毛坯
14221,龙岗区,万科麓城精装三房横厅户型无遮挡业主诚心出售,万科麓城二期,布吉水径,,465.0,52189.0,3室2厅,89.1,南 北,精装
14222,龙岗区,荷坳地铁口，满五年不唯一，随时看房,横岗花半里雅筑,大运新城,房本满五年,305.0,34270.0,3室2厅,89.0,东南,简装
14223,龙岗区,英郡年华二期  大阳台 近地铁 南向看花园安静,英郡年华,丹竹头,,415.0,42714.0,3室1厅,97.16,西南,精装
14224,龙岗区,中海怡翠山庄四期南北通四房急售,中海怡翠山庄四期,布吉水径,房本满五年,510.0,44608.0,4室2厅,114.33,东南,精装
14225,龙岗区,龙岗 双地铁 南联 聚龙苑 南北通大三房,聚龙苑,龙岗双龙,房本满五年,400.0,34483.0,3室2厅,116.0,南,其他
14226,龙岗区,平湖满庭芳 南北通透大三房，无遮挡,满庭芳,平湖,,410.0,30504.0,3室2厅,134.41,南 北,精装
14227,龙岗区,龙岗金汐府 朝南向大4房  看园林景观  15年竣工的小区,金汐府,龙岗双龙,,420.0,31398.0,4室2厅,133.77,南,毛坯
14228,龙岗区,金典实用四房 看山看水 景观佳  看房方便。,恒地悦山湖花园,横岗,,395.0,44795.0,4室2厅,88.18,西北,毛坯
14229,龙岗区,时光里东南三房 户型方正 安静舒适,英郡年华三期时光里,丹竹头,,408.0,45900.0,3室1厅,88.89,东南,毛坯
14230,龙岗区,中加南北通3房，精装修，中间楼层，采光好,中加名园,布吉关,房本满五年,375.0,42069.0,3室2厅,89.14,南,精装
14231,龙岗区,怡美山庄带花园3+1房，4阳台，大门厅，80平独立花园,中海怡美山庄,横岗,房本满五年,380.0,39143.0,4室1厅,97.08,东南 西北,简装
14232,龙岗区,大社区前门地铁后门公园，三房实用型公摊无,康达尔花园五期蝴蝶堡,布吉大芬,,328.0,50008.0,3室2厅,65.59,东北,简装
14233,龙岗区,布吉大芬桂芳园八期 全新精装修 复式 满五年红本在手,桂芳园八期,布吉大芬,房本满五年,350.0,61947.0,3室2厅,56.5,西南,精装
14234,龙岗区,金地龙城 龙城广场物业 正规三房 高楼层厅出阳台,金地龙城中央二期,龙岗中心城,,400.0,45025.0,3室2厅,88.84,西北,毛坯
14235,龙岗区,龙岗区 悦城花园 精装大四房  住家装修 业主诚心出售,中央悦城,龙岗中心城,房本满五年,480.0,34783.0,4室2厅,138.0,南,简装
14236,龙岗区,远洋新干线 满两年  红本在手 南联地铁口,远洋新干线一期,龙岗中心城,房本满五年,368.0,39827.0,3室1厅,92.4,东南,精装
14237,龙岗区,信义金域半山 精装 好楼层 视野好,信义金御半山一期,布吉关,,600.0,67107.0,4室2厅,89.41,西南,精装
14238,龙岗区,布吉石芽岭慢城边华浩源一期大四房通透看花园,华浩源B区,布吉石芽岭,房本满五年,420.0,32851.0,4室1厅,127.85,西,精装
14239,龙岗区,大芬地铁站  满五唯一  电梯正规2房  税费少,茂业城,布吉大芬,房本满五年,235.0,33500.0,2室1厅,70.15,东南,简装
14240,龙岗区,房子满五年，通风采光好，近地铁，看房方便，大三房,中城康桥花园二期,丹竹头,房本满五年,330.0,39555.0,3室1厅,83.43,南 东南,其他
14241,龙岗区,大芬正地铁 怡康家园标准温馨一房 刚需实用 总价低,怡康家园,布吉大芬,,170.0,44927.0,1室1厅,37.84,东 南,精装
14242,龙岗区,满五唯一 视野关阔 无遮挡 采光好 通风好,龙福一村,龙岗中心城,房本满五年,350.0,36244.0,3室2厅,96.57,东,简装
14243,龙岗区,星河时代精装四房  南北通看花园景观  双阳台双主卧,星河时代,大运新城,房本满五年,930.0,51667.0,4室2厅,180.0,东南,其他
14244,龙岗区,业主急售 龙园大观4房精装修，中间楼层,朗泓龙园大观,龙岗双龙,,415.0,46630.0,4室1厅,89.0,南 北,精装
14245,龙岗区,"高档小区,品牌物业管理,户型通透,毛坯房。",恒裕嘉城,坪地,,350.0,39326.0,4室2厅,89.0,南,毛坯
14246,龙岗区,满五唯一钻石两房，视野佳，通风足，采光好，总价低,丽湖花园二期,布吉水径,房本满五年,190.0,36274.0,2室1厅,52.38,东南,简装
14247,龙岗区,南联地铁口精装3房 总价低 楼下是商场  朝东南采光好,深圳海航城,龙岗双龙,房本满五年,295.0,44295.0,3室1厅,66.6,东南,精装
14248,龙岗区,水岸新都洋房三房，得房率高，户型方正,佳兆业水岸新都,龙岗双龙,房本满五年,320.0,33240.0,3室2厅,96.27,西,简装
14249,龙岗区,金御半山南北通，朝南景观好，万象汇旁，地铁口,信义金御半山一期,布吉关,,656.0,73313.0,4室1厅,89.48,东南,精装
14250,龙岗区,花半里经典3房，洋楼设计，9楼到顶，一梯两户，舒适,花半里,龙岗中心城,房本满五年,475.0,43848.0,3室2厅,108.33,东 东南,精装
14251,龙岗区,大运新城  大三房 朝南看花园  安静适合居家,中海康城花园二期,大运新城,,488.0,41262.0,3室1厅,118.27,西南,毛坯
14252,龙岗区,满2年，户型方正，明厨明卫，大社区,中城康桥花园一期,丹竹头,,400.0,30285.0,4室2厅,132.08,东南,简装
14253,龙岗区,龙岗大运 三房有钥匙 随时看房 满五年,颐安都会中央一期,大运新城,房本满五年,460.0,52747.0,3室2厅,87.21,东南,简装
14254,龙岗区,中海康城，方正户型，正南朝向，厅出阳台，高楼层。,中海康城国际一期,大运新城,房本满五年,388.0,44511.0,3室2厅,87.17,南,精装
14255,龙岗区,慢城一期 3室2厅 485万,慢城一期,布吉石芽岭,房本满五年,485.0,45842.0,3室2厅,105.8,南,精装
14256,龙岗区,恒地悦山湖 温馨四房 中高楼层 通风视野好,恒地悦山湖花园,横岗,,390.0,43703.0,4室2厅,89.24,东北,毛坯
14257,龙岗区,满两年，欠款不多，一期在卖少有大四房,朗泓龙园大观,龙岗双龙,,690.0,41567.0,4室2厅,166.0,南 北,毛坯
14258,龙岗区,公园脚下 精装实用3居室，中间楼层看花园景观,文峰华庭,布吉南岭,,388.0,45285.0,3室2厅,85.68,东 东南,精装
14259,龙岗区,南联地铁口标准3房 大社区 低密度 小区成熟设施,叠翠新峰花园,龙岗双龙,,273.0,30928.0,3室1厅,88.27,西北,简装
14260,龙岗区,此房满五年唯一，税费少，业主诚心出售,国展苑,布吉关,房本满五年,270.0,36631.0,2室1厅,73.71,东南,精装
14261,龙岗区,户型方正，装修保养好，满五年，楼层高通风采光好,承翰陶源,龙岗中心城,,300.0,35903.0,3室2厅,83.56,南,精装
14262,龙岗区,丹竹头地铁站 次新房 看花园大三房 中间楼层 毛坯急售,合正丹郡,丹竹头,,360.0,35807.0,3室2厅,100.54,东南 西北,毛坯
14263,龙岗区,业主诚心出售三房一卫  地铁口，户型方正,华侨城四海锦园,平湖,,328.0,42532.0,3室2厅,77.12,东南,毛坯
14264,龙岗区,业主诚心出售，毛坯房大三房价格可谈，看房方便，,新城花园龙岗,龙岗双龙,房本满五年,245.0,19770.0,3室2厅,123.93,西北,毛坯
14265,龙岗区,中翠花园 3室1厅 370万,中翠花园,布吉大芬,房本满五年,370.0,39893.0,3室1厅,92.75,东北,简装
14266,龙岗区,中海物业 朝南看花园精装三房 客厅出阳台 红本在手,中海大山地北区,横岗,房本满五年,360.0,40125.0,3室2厅,89.72,南,精装
14267,龙岗区,百合盛世大三房精装修，朝南看山景。,百合盛世,龙岗中心城,房本满五年,285.0,37854.0,3室1厅,75.29,南,精装
14268,龙岗区,百合盛世 四房 楼层佳 视野好 南北通透 小区新安静,百合盛世,龙岗中心城,房本满五年,480.0,37239.0,4室2厅,128.9,南 北,毛坯
14269,龙岗区,上水径站 丽湖花园电梯中高楼层三房 视野开阔,丽湖花园三期,布吉水径,房本满五年,330.0,37138.0,3室1厅,88.86,东,简装
14270,龙岗区,信义御城豪园 3室1厅 440万,信义御城豪园,横岗,房本满五年,440.0,49173.0,3室1厅,89.48,东南,精装
14271,龙岗区,阳光花园三房两厅 普通装修 朝南 红本,阳光花园,布吉街,房本满五年,420.0,38402.0,3室2厅,109.37,东南,简装
14272,龙岗区,坂田繁华区舒适2房，生活配套齐，10号线站口直达福田,阳明公寓,坂田,房本满五年,320.0,41781.0,2室1厅,76.59,南,简装
14273,龙岗区,新上大三房 东南向 中高层采光充足  满二税少方便看,尚水天成,布吉水径,房本满五年,436.0,54919.0,3室2厅,79.39,西南,精装
14274,龙岗区,荷坳地铁口，东南朝向，业主住家装修,横岗花半里雅筑,大运新城,房本满五年,270.0,39131.0,2室1厅,69.0,东南,其他
14275,龙岗区,桂芳园五期精装3房 户型好采光也好 业主急售,桂芳园五期,布吉大芬,,380.0,42692.0,3室2厅,89.01,东北,精装
14276,龙岗区,大发埔128号 12室6厅 850万,大发埔128号,坂田,,850.0,20989.0,12室6厅,404.98,南,简装
14277,龙岗区,此房满2年，精装修，地铁口物业，次新房，配套成熟,倚龙华庭,布吉大芬,,280.0,58553.0,2室2厅,47.82,西北,其他
14278,龙岗区,龙岗 缤纷世纪 两居室 爱联地铁口,缤纷世纪,龙岗中心城,,125.0,29364.0,2室1厅,42.57,东南,精装
14279,龙岗区,满五唯一 税费少 户型方正 通风采光好  适合居家,国香尚居,龙岗中心城,房本满五年,350.0,40249.0,5室2厅,86.96,南,精装
14280,龙岗区,房子居家住，诚心卖，满十年红本,德兴花园,布吉街,房本满五年,330.0,30698.0,3室2厅,107.5,南,简装
14281,龙岗区,复式三房楼龄新，配套成熟 使用面积大,荣德国际ECC,横岗,,280.0,47880.0,3室2厅,58.48,东北,精装
14282,龙岗区,保利上城满两年采光好户型方正客厅出阳台看花园安静,保利上城,龙岗中心城,,230.0,36187.0,2室1厅,63.56,西北 北,精装
14283,龙岗区,龙园意境精装大四房 南北通透 厅出阳台,龙园意境,布吉石芽岭,,468.0,53621.0,4室2厅,87.28,南 北,精装
14284,龙岗区,大三房两厅、适宜居住，出行方便,天誉国际公馆,龙岗中心城,房本满五年,335.0,26252.0,3室1厅,127.61,东南,精装
14285,龙岗区,精装修 刚需两房 罗湖后花园 业主诚心出售,万科公园里三期,布吉南岭,,250.0,39639.0,2室1厅,63.07,东南,精装
14286,龙岗区,经典四房，税费少，南北通，花园中间，安静舒适。,慢城二期,布吉石芽岭,房本满五年,415.0,46761.0,4室2厅,88.75,南,简装
14287,龙岗区,大三房带阳台，看水库梧桐。通燃气，民水民电，采光好,万科公园里三期,布吉南岭,,420.0,39504.0,3室2厅,106.32,西北,精装
14288,龙岗区,龙岗大运中海康城静谧三房两卫自住保养好，税少交易快,中海康城国际一期,大运新城,房本满五年,385.0,44223.0,3室2厅,87.06,南,精装
14289,龙岗区,横岗六约地铁口，标准三房，沃尔玛楼上。,麟恒中心广场一期,横岗,房本满五年,278.0,50926.0,3室1厅,54.59,西南,精装
14290,龙岗区,信义御城 统一装修三房 南北通透 看花园,信义御城豪园,横岗,房本满五年,405.0,46995.0,3室2厅,86.18,南 北,精装
14291,龙岗区,星都豪庭 6房 高层 视野开阔 四个阳台 地铁口次新房,星都豪庭,布吉大芬,,870.0,47342.0,6室3厅,183.77,西南 东北,简装
14292,龙岗区,泰雅园精装3房 满五年 首套房 环境好配套全,泰雅园,布吉大芬,房本满五年,420.0,43246.0,3室1厅,97.12,东南,简装
14293,龙岗区,九州家园标准大三房 红本在手 满了五年 税费少！,九州家园,龙岗双龙,房本满五年,300.0,28396.0,3室2厅,105.65,南,简装
14294,龙岗区,城南雅筑 标准三房 客厅带阳台 居家装修 东南朝向,城南雅筑,龙岗中心城,房本满五年,278.0,34603.0,3室2厅,80.34,东南,精装
14295,龙岗区,万科金色沁园  精装 五房  业主诚心出售,万科金色沁园,龙岗中心城,房本满五年,835.0,54501.0,5室2厅,153.21,南,精装
14296,龙岗区,满五唯一 双阳台户型方正  业主诚心出售，急需换房,海逸雅居,大运新城,房本满五年,385.0,33829.0,3室1厅,113.81,南,简装
14297,龙岗区,振业城 精装三房 带大露台 看房方便,振业城,横岗,房本满五年,365.0,35887.0,3室2厅,101.71,北,精装
14298,龙岗区,远洋新干线地铁口物业  满两年带装修  户型方正,远洋新干线一期,龙岗中心城,房本满五年,370.0,40044.0,3室2厅,92.4,北,精装
14299,龙岗区,银信2期   精装4房2卫   高楼层采光视野好,银信中心二期,横岗,,428.0,47945.0,4室2厅,89.27,西南,精装
14300,龙岗区,精装3+1房带平台看公园别墅区 客厅开间4.22米阅山公馆,阅山公馆,龙岗中心城,房本满五年,410.0,45959.0,3室2厅,89.21,南 北,精装
14301,龙岗区,鸿威de森林 精装五房 坐北朝南 高楼层 满两年免增值税,鸿威de森林就瞰山,龙岗中心城,房本满五年,430.0,29804.0,5室2厅,144.28,南,精装
14302,龙岗区,喜福汇 居家3房   朝南看花园 中间楼层  客厅出阳台,喜福汇,龙岗中心城,房本满五年,330.0,41884.0,3室2厅,78.79,南,简装
14303,龙岗区,龙岗金汐府 81平3房 带30万装修 朝南满五免个税红本,金汐府,龙岗双龙,房本满五年,275.0,33939.0,3室1厅,81.03,南,精装
14304,龙岗区,布吉东方半岛大三房，近地铁税费少临公园，适合住家,东方半岛花园A区,布吉大芬,房本满五年,350.0,36928.0,3室2厅,94.78,东北,简装
14305,龙岗区,布吉一半山 电梯入户 无遮挡看求水山 南向看求水山景,文峰华庭,布吉南岭,,820.0,49410.0,5室1厅,165.96,南,毛坯
14306,龙岗区,龙岗区 华业玫瑰郡 精装五房南北通 高楼层采光视野佳,华业玫瑰郡,龙岗中心城,,750.0,43643.0,5室2厅,171.85,南 北,精装
14307,龙岗区,前后花园 通透 客厅朝南  户型方正 精装修,万科四季花城六期,坂田,房本满五年,650.0,62130.0,3室2厅,104.62,南,精装
14308,龙岗区,吉星花园大三房，精装修，宽敞明亮。,吉星花园,布吉关,房本满五年,300.0,34543.0,3室1厅,86.85,南,简装
14309,龙岗区,天集雅苑 5室2厅 455万,天集雅苑,龙岗中心城,房本满五年,455.0,31832.0,5室2厅,142.94,南 北,精装
14310,龙岗区,地铁口精装修四房，单价低，税费低,万科四季花城一期,坂田,房本满五年,518.0,44357.0,4室1厅,116.78,东 南 西,简装
